,title,price,link
354,"Lenovo V15 Intel Core I5 10th Gen Processor, 8gb Ram 512GB SSD, Windows 11 HSL With MS office 2021, Integrated Graphics 15.6 Inch Full HD Display ,Iron Grey(Silver), 1 Year Warranty  ","43,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3NjUzNTc4ODE1ODk5NjM2OjE3MjI5NTM0NzI6c3BfbXRmOjMwMDI4NjMxODExNzkzMjo6MDo6&url=%2FLenovo-INTEGRATED-82C500WXIH-Accidental-Protection%2Fdp%2FB09BNPFLBD%2Fref%3Dsr_1_284_sspa%3Fcrid%3D31O7TOIT00HGT%26dib%3DeyJ2IjoiMSJ9.90CQQhVPQvAYI9jKI1poAnjxtL5yrHty73wFuiBzJ59XETxfcEREtGTzHlUpZ74KUdIw6l7cmZYKosoUo2IQ5AwcYJa1y25-JxL6DtfIjtQfokISBFKbiIrzWafUeNkoEUGxdtDPnJBFd8Mb6murzTTFXz6Gc65W_R4YCOtaxATkzlnNYUiC8qiEsII6OVkfK8PB8JDyGlcSxkbXw8LAAX0ADhqmIrRLerHnKMuO1h4.xWxKfy_q80edeIXYhPLfnMPjXMbx2qi5syNj7i4RrNI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722953472%26sprefix%3Dlapt%252Caps%252C403%26sr%3D8-284-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
355,"HP Chromebook 11 G9 EE 11.6"" Touchscreen Chromebook - HD - 1366 x 768 - Intel Celeron N4500 Dual-core (2 Core) - 4 GB RAM - 32 GB Flash Memory  ","16,799",https://amazon.in//HP-Chromebook-11-6-Touchscreen-Dual-core/dp/B09JFF1S3X/ref=sr_1_108?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.K6UQKGaldS5UkrXDaAUBZIgP-Srt7IuJuTeJZoUzVkjiuYvbX9xaeog-rs8kul3kXgd4ih8jT9wSUQYpoeX8igTEzN9bxfZsNaH9SsCE5tRPOu-_-TsXp_LZhX2crxAUKYRFQX_bOF-wGKZg39WnSsqj4e1f8bb2u-AheoW4joTYvmfChl7B2DmN63LaYBz828k9TpF7v59OKLcQknojbvcJ-Que9b9LBRk4MdwGVxg.YMqNe7nlvfMjclaAXrA9H9U4ZoymN3L7c95EYviHwAg&dib_tag=se&keywords=laptop&qid=1725790988&sprefix=lapt%2Caps%2C403&sr=8-108
356,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS  ","42,199",https://amazon.in//ASUS-Vivobook-Integrated-Graphics-E1504FA-NJ541WS/dp/B0BQSH511C/ref=sr_1_111?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.K6UQKGaldS5UkrXDaAUBZIgP-Srt7IuJuTeJZoUzVkjiuYvbX9xaeog-rs8kul3kXgd4ih8jT9wSUQYpoeX8igTEzN9bxfZsNaH9SsCE5tRPOu-_-TsXp_LZhX2crxAUKYRFQX_bOF-wGKZg39WnSsqj4e1f8bb2u-AheoW4joTYvmfChl7B2DmN63LaYBz828k9TpF7v59OKLcQknojbvcJ-Que9b9LBRk4MdwGVxg.YMqNe7nlvfMjclaAXrA9H9U4ZoymN3L7c95EYviHwAg&dib_tag=se&keywords=laptop&qid=1725790988&sprefix=lapt%2Caps%2C403&sr=8-111
357,"ASUS Vivobook 14, IntelCore i3-1215U 12th Gen, Thin and Light Laptop, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Windows11/Office 2021/Fingerprint/42WHr /Silver/1.40 kg), X1404ZA-NK322WS  ","34,990",https://amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK322WS/dp/B0CCPBPYSB/ref=sr_1_37?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.pgwxnnn8oKaiukHbglrzfQfympBGeyZIPayBy8xYokrXDkfYXrpGn5PUW4zjYrCbKE8REGp0VEV0qWUnnH78oV3qyhZL1K_YAssahhSr5FQKNyof-u7r1li1bIuQ5YVzsx-_Fp-OyaZIyq04nTKT8qC1oZiVSfQyQtDMEvHYWwrlPhNqGkuxkuQbC9IMto4NwB1TJCLQacmRyAMFhrFBgFn0NXMLDfNaCT8wF_3vRWM.iU-InOZHqbTybnOASXvwBT-rpwa5dwReZWXXUAD6GU0&dib_tag=se&keywords=laptop&qid=1725790945&sprefix=lapt%2Caps%2C403&sr=8-37
358,"(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 2GB Graphic Laptop (32 GB DDR4 RAM/256 GB SSD/15.6"" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)  ","32,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODA3MTkyNjMzOTM0NjYyOjE3MjU3OTEwNzc6c3BfbXRmOjMwMDI2MDgxODgzOTgzMjo6MDo6&url=%2FRefurbished-Lenovo-i7-6820HQ-Processor-Bluetooth%2Fdp%2FB0D9KNYLNF%2Fref%3Dsr_1_235_sspa%3Fcrid%3D31O7TOIT00HGT%26dib%3DeyJ2IjoiMSJ9.cF0yJL9ja4jCKliKXvVchPDYhV3nev5gMpgWbXinSycnt3FFCZ0CnRa6fTOEvTk8tkQWge3asUkbYq5zuaExKGuoBVRZKqjQsdYLohjnYkmu1y5IJy0jSso3Fe74KYRNbwBJxmhJd1yZdVFkpAXU0b2C_eac7c-D29oZw6PRzeg4hHTMezKPTZq0pmDApAwXXEt6SXOXyORLZ8zb-Kscb7CeKBPLvr_7_D29Oo5URhk.hlvwhP1IED-xJ62h-Z9XCP-EvryQRX1qB__I1gf1qv8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725791077%26sprefix%3Dlapt%252Caps%252C403%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
359,"Acer Aspire Lite 12th Gen Intel Core i7-1255U Premium Metal Laptop (Win11 Home/16 GB RAM/1 TB SSD/MS Office) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Backlit Keyboard, Steel Gray, 1.59KG  ","58,990",https://amazon.in//Acer-i7-1255U-Premium-AL15-52-Keyboard/dp/B0D4VPTMD5/ref=sr_1_221?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.9BfeDPqCLBftPEjqkrRVwaocQVanhYqtiZsRnJro9Q-TgPNXhSOLVzEoQWmTXuX85_tkasRi3BY0rVph6YMrwehDzGv371YyUZ7_Ttrco7EmVIA-iZoiwZSgDQWiQTLfFWNDWCNPxq0pWD7NxlhDAaKD650HrvC48jq8rMFru-S4baUQZHewuGp8hoEQSoYbj5sgcqQ1rp7QnXO3k1NyOWGWG1DO3HBnEgWOjlL91Lo.SQlYMOYEOGAwi1azxQ6gL75icjiH6AoATWGenS3AP4Q&dib_tag=se&keywords=laptop&qid=1725791067&sprefix=lapt%2Caps%2C403&sr=8-221
360,"(Refurbished) Dell Precision 7510 Intel Core i7 - 6920HQ Quad Core Processor, 32GB Ram & 512GBSSD, 15.6 Inches (Numeric Keypad) FHD Screen with Dual Intel & Nvidia Quadro M2000M (4GB Graphic ) Laptop  ","46,690",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjQ5OTExMDExNDQyNzY6MTcyNTc5MDk3OTpzcF9tdGY6MzAwMTUzOTI5NzI1MTMyOjowOjo&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CZDMD5Y1%2Fref%3Dsr_1_91_sspa%3Fcrid%3D31O7TOIT00HGT%26dib%3DeyJ2IjoiMSJ9.rGdf6sz14b0Hyak-3BsVaQ_2Wvk6zKUkiJyA7V0QDvw3YPrn7-bDaI164aXo2KvQY6ibpt5N3Zi830zCdboaYTGRQY-XhgChAhlb9uTgVYQ9oMREkKx5LVc1pDRsGmQEub38bMoxyodvLK7vx_7BFZZ_aJYiUdwHyGQkAa4It_4ZPSFF9PGA5k6HBEgs7fUWT49uAcX5BQRJquxfR9WZlZM1s8m1IN1v1gKDlxRTsI8.VYtTiEALtF0jrRwUvmKd4n6omCMYf7P7QH6_L0KueeM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725790979%26sprefix%3Dlapt%252Caps%252C403%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
361,"Acer One 11 Intel Celeron N4500 (Windows 11 Home/ 8 GB/ 256 GB SSD) 29.64 cm (11.6"") Anti Glare HD Laptop, Z8-284, 1.1 KG, Deep Blue  ","18,990",https://amazon.in//Acer-Celeron-Windows-Laptop-Z8-284/dp/B0CHRNQBCR/ref=sr_1_270?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.LTbh0TfVMtdXolyl_82YIlZJyIbT2XI-eVUzfUL8izAXWsBX2n-bhLQJGqeAPUgxWVz4rTvRMmNzn-oE5WSAYVy7BD84ggHTBQHGz7Ey4ykSsX980FWsbfDK9N1zzZrgA474_JnYhD0_0aIdH80xIrI5_EMpfzzcCMsm2BaiiQg4pct65A9KyGbWCe0G8_rlhzWzxPPinNlLWbsVnEKIxh98bC3UqcprJQQql5uxv0A.X3zxSTQ0rmMfqmq2vI8ubK1DgHoS1GuyA9pmsr6gtvE&dib_tag=se&keywords=laptop&qid=1722953450&sprefix=lapt%2Caps%2C403&sr=8-270
362,"(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  ","16,000",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR49QPM9/ref=sr_1_10?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TCtWhWnTuUSWK7gkdgH0aohxm1fEl1kRPycwN6j8cBIazSFXu7tJlimt0vU-z4vhcSKE9S6we1MEOlPSP3RGUBBj_IzOmnRsdRt6eMr_peOPhdobu4Y9pimozJZsyGZshh5S7Q4ZdgILRxckSBaSWK0xFqp-rNEV510eX6aUROX4T-FjVJoRCVHuVkMTIKeJBkQzZrQAkCn4ZV6_5tDZa80.cKTFgcoCqgzXMt28Sc6MtsgEFPeKjnCqZZOa5e4i3W4&dib_tag=se&keywords=laptop&qid=1725790884&sprefix=lapt%2Caps%2C403&sr=8-10
363,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Thin & Light, Dual Speakers (Win 11, Silver, 1.69 kg), fy5011TU  ","35,990",https://amazon.in//HP-i3-1215U-15-6-inch-graphics-speakers/dp/B0D4LZMJ5Z/ref=sr_1_262?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.LTbh0TfVMtdXolyl_82YIlZJyIbT2XI-eVUzfUL8izAXWsBX2n-bhLQJGqeAPUgxWVz4rTvRMmNzn-oE5WSAYVy7BD84ggHTBQHGz7Ey4ykSsX980FWsbfDK9N1zzZrgA474_JnYhD0_0aIdH80xIrI5_EMpfzzcCMsm2BaiiQg4pct65A9KyGbWCe0G8_rlhzWzxPPinNlLWbsVnEKIxh98bC3UqcprJQQql5uxv0A.X3zxSTQ0rmMfqmq2vI8ubK1DgHoS1GuyA9pmsr6gtvE&dib_tag=se&keywords=laptop&qid=1722953450&sprefix=lapt%2Caps%2C403&sr=8-262
364,"Lenovo V15 G2 Laptop, 15.6"" FHD Display, DOS, Dual-core Intel Celeron N4500, 8GB RAM, 256GB SSD, Black  ","24,390",https://amazon.in//Lenovo-Microsoft-Lifetime-Dual-core-Ethernet/dp/B0CR8VHCSV/ref=sr_1_78?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.QXK4zj89i9tW2ou8oKh9NUGbh_u6eORl0uY7Hq7aMjPmo-vC9DqZeaBpclYCDN5pYPadOYhA1peEGOQten9lcViPj1zU3ku0cypQhh3OmQv9HMpz9hGjpLz1mP_HwEfTaZa2UNqu18nX_dE6kKWEACEXySDX5njpMiLlbQ_7AR7eow4t7cWqiPEyjZDEJMUk-YOnMrZeWvwio-SDBBkaSkXCNLWcdjnz95v8zV2Jdmw.VSHD1Su1g2mo84lMFoTkqfT2MiZPk50CVsrIgRRuEOQ&dib_tag=se&keywords=laptop&qid=1725790967&sprefix=lapt%2Caps%2C403&sr=8-78
365,"MSI Thin 15, Intel Core i7-12650H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB/Cosmos Gray/1.86Kg), B12UCX-1694IN  ","59,990",https://amazon.in//MSI-i7-12650H-Windows-GeForce-B12UCX-1694IN/dp/B0CV9S7ZV6/ref=sr_1_276?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.90CQQhVPQvAYI9jKI1poAnjxtL5yrHty73wFuiBzJ59XETxfcEREtGTzHlUpZ74KUdIw6l7cmZYKosoUo2IQ5AwcYJa1y25-JxL6DtfIjtQfokISBFKbiIrzWafUeNkoEUGxdtDPnJBFd8Mb6murzTTFXz6Gc65W_R4YCOtaxATkzlnNYUiC8qiEsII6OVkfK8PB8JDyGlcSxkbXw8LAAX0ADhqmIrRLerHnKMuO1h4.xWxKfy_q80edeIXYhPLfnMPjXMbx2qi5syNj7i4RrNI&dib_tag=se&keywords=laptop&qid=1722953472&sprefix=lapt%2Caps%2C403&sr=8-276
366,"(Refurbished) Dell Latitude 5280 7th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/12.5"" (31.8 cm) HD/Windows 11/MS Office/WiFi/BT/Intel UHD Graphics)  ","16,999",https://amazon.in//Refurbished-Dell-Latitude-Windows-Graphics/dp/B0D8C84RSF/ref=sr_1_185?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.re2YMn41qCcsFjFYiyLgshKYkEwanSiX3DZNFiWXvlyy62XJYLdrcQl-pFPOunqlVzWmeJ3-UPhA8Jj7CDio4hpwkESNtLNMRFRPnr0qiXPJ_aPzdxuIbQg4BD2JWC4cUASnqGOWvelh6socLBoCr-RskhhBBQGIu-SMSigaSQVWpqWCdjOLRZ5g-UhWr_VRvuOQxgNp6f0eBWITumYdqEei1u4Q2_0AZRi3mQ1LtxQ.AQEJxEe9kkYGaGjleyROcrHXXTSkVVhxJVfE7Z4DO6Y&dib_tag=se&keywords=laptop&qid=1725791032&sprefix=lapt%2Caps%2C403&sr=8-185
367,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Thin & Light, Dual Speakers (Win 11, Silver, 1.69 kg), fy5011TU  ","35,990",https://amazon.in//HP-i3-1215U-15-6-inch-graphics-speakers/dp/B0D4LZMJ5Z/ref=sr_1_256?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.za3aHapoAb-4c29wq-klGLSm58juAMWkAzIR8rz8zya_S_ecZvrR7occinPnuJqqJKDZMvXqlJlomdgjWpOzW4uhtc8BXZIxHRJc8RSqlJNuHPKHfpx94jKsym6d4czo-yxgrnYzMjZYtOvNA6Db1aQOKxOywOdRpVd9e2qnO19OGqH80SxtBcsY7wTwYlawTnSjSNd8PKv0qAn-H9gXqyI79xB4TOSMQBbcri9c8Co.Yr1ehOYtGDwkgYWcN9f2AA0VLvvAgAgWMMFxKZJ6Wcg&dib_tag=se&keywords=laptop&qid=1722953404&sprefix=lapt%2Caps%2C403&sr=8-256
368,"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+, Thin & Light Laptop (16GB/1TB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg), X1605VA-MB957WS  ","99,990",https://amazon.in//ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB957WS/dp/B0CHMXTF6S/ref=sr_1_124?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.GeIc5KKZudlFS8eUoOR0RyUhXann5WEujGaLtUQjNozM4VW5BGv-9-HCmbAcoJZyJG91W55iK1RSxaYfk437xO2_iEgC1BT9Ouc5OkG1V4ryPCxeSiyb6V4R1ysxJaR2qsipwJgACggaaAghDou_u76lf41wmqayKgAYDSmTKQpLiz-LbGtTJ_0c9wh_4tAWIRF8dembhl1H5mX2WDrbZ5wnAmnVuKSHmP9nffQt2I0.lzrVbYeSBVBADp-V7hfq5z-mT338WUnLLECXXsK4ygE&dib_tag=se&keywords=laptop&qid=1725790996&sprefix=lapt%2Caps%2C403&sr=8-124
369,"(Refurbished) HP Chromebook 13 G1 6th Gen Intel Core m7 Thin & Light FHD Laptop (16 GB RAM/32 GB eMMC + 32 GB MicroSD Card/13.3"" (33.8 cm) FHD/Chrome OS/WiFi/Bluetooth/Webcam/Intel Graphics)  ","13,999",https://amazon.in//Refurbished-HP-Chromebook-Bluetooth-Graphics/dp/B0BXGWWC4J/ref=sr_1_300?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.SrRjLPUol0oY3CJN18ZrL8ds9aW0bxQlKXWX8SA8W-wcXddaIy2OfV9t75Hjos05hv1I0dg8jol11IATte7nEKRvj3hR8QDeu2YqbkZ76W3Sl5AXsAbPb07M6T-hrLxL1VmWY9Pt0T8FhvF3DO0F5O6LhvgMNC9L8JRGHeA_lHnnaKEuPlBJWQ13Skj272Pbc5p8V-l9DE-FbR0oa-XAF6ODjD73ilzzdda4XsPGCHQ.O2_kWiGG9ILnCd3epYhpn0w8AAF3Ol_Fyfgt_B14iAI&dib_tag=se&keywords=laptop&qid=1722953521&sprefix=lapt%2Caps%2C403&sr=8-300
370,"Lenovo V15 Intel Core i3 12th Gen 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1Y Onsite + 1Y ADP/1.7 kg), 82TTA00UIH  ","31,829",https://amazon.in//Lenovo-82TTA01UIH-Laptop-i3-1215U-Warranty/dp/B0C3Y7FSFC/ref=sr_1_239?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.cF0yJL9ja4jCKliKXvVchPDYhV3nev5gMpgWbXinSycnt3FFCZ0CnRa6fTOEvTk8tkQWge3asUkbYq5zuaExKGuoBVRZKqjQsdYLohjnYkmu1y5IJy0jSso3Fe74KYRNbwBJxmhJd1yZdVFkpAXU0b2C_eac7c-D29oZw6PRzeg4hHTMezKPTZq0pmDApAwXXEt6SXOXyORLZ8zb-Kscb7CeKBPLvr_7_D29Oo5URhk.hlvwhP1IED-xJ62h-Z9XCP-EvryQRX1qB__I1gf1qv8&dib_tag=se&keywords=laptop&qid=1725791077&sprefix=lapt%2Caps%2C403&sr=8-239
371,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5(16GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG  ","56,990",https://amazon.in//Acer-Graphics-Win11Home-A515-58GM-Fingerprint/dp/B0D1G7B66L/ref=sr_1_295?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.SrRjLPUol0oY3CJN18ZrL8ds9aW0bxQlKXWX8SA8W-wcXddaIy2OfV9t75Hjos05hv1I0dg8jol11IATte7nEKRvj3hR8QDeu2YqbkZ76W3Sl5AXsAbPb07M6T-hrLxL1VmWY9Pt0T8FhvF3DO0F5O6LhvgMNC9L8JRGHeA_lHnnaKEuPlBJWQ13Skj272Pbc5p8V-l9DE-FbR0oa-XAF6ODjD73ilzzdda4XsPGCHQ.O2_kWiGG9ILnCd3epYhpn0w8AAF3Ol_Fyfgt_B14iAI&dib_tag=se&keywords=laptop&qid=1722953521&sprefix=lapt%2Caps%2C403&sr=8-295
372,"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","33,990",https://amazon.in//Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_20?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.jQ45rSAalgADLrFuRMzgY1lQQSHxwAD_09lLsLZuaXlrpY52Bx8Ww16gimTfhMAVWC1W4vlpeXC8fqRqDpwxL-WSFLrByoiyMY_N8RP2ULMTIYMIwr3syHz2tWYUQZOIedsns_uQAvufOZO8iXn_V8VKvORse0jS5MCOTOE6hdJl8cuU9kbXxayX7P_XAETpVMntqhg4CwH0OnVjjBlsRPlQ7RPvj14xUR80DqVzFzc.Gi_HC8p1w006s6VmtskiB2oTV0oonWF7LDW04b1NezI&dib_tag=se&keywords=laptop&qid=1725790928&sprefix=lapt%2Caps%2C403&sr=8-20
373,Lenovo V15 Intel Celeron n4500 FHD 15.6 inch Laptop / 8GB DDR4 Ram and 256GB NVME SSD/Intel UHD Graphics/Windows 11 & MS-Office/Privacy Shutter/Black / 1.6kg / 1 Year Brand Warranty  ,"24,490",https://amazon.in//Lenovo-Celeron-Graphics-MS-Office-Warranty/dp/B0CP615Z5M/ref=sr_1_164?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.RQAUexYmgJ1v1IhzIMRU8bd-R8i1cttef0w8pJ2uSDn5wPFFFHI9x-g1jl4HXepHNJTMd_iUwg5fUmAulRU9XBr2yKJ2hmlY-s9EFAYEyMKa1PL9IucRrw_Z2EAnWdy21dmEbRF5IXT9X5YSG9On48y4Rjt27Cg3F5vYWf0CT89S4mAxAxldQjOfV2Yn73MI1_bpri5H6T7Z5caMszFOaWbLw0rFbZXIPqM0u2md_Ps.wNOswZyLoXsqrhFNCpoo99leBv12R6km6s3wmU02Awc&dib_tag=se&keywords=laptop&qid=1725791023&sprefix=lapt%2Caps%2C403&sr=8-164
374,"(Refurbished) Lenovo ThinkPad T480 8th Gen Intel Core i5 Thin & Light FHD Touchscreen Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) FHD/Windows 11/MS Office/WiFi/Webcam/Intel HD Graphics)  ","21,290",https://amazon.in//Refurbished-Lenovo-ThinkPad-Touchscreen-Graphics/dp/B0D7J5GBF8/ref=sr_1_284?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.9dDy7SOj3BcxxiheQs7Wj7tofU7BqgS7kZn-rcFGnYZ8os-uEnbiMLPm4uuC-c7HsVWa3avi2aGI4KXmQHMwDjJBD3NSIg1CfmhvbUCc-2Cn2jrS90rQyK-p69pZFuBH_hMbNSrg28M3H7uFrxdeig_025C9DUjhapeWYh8ndZdKWCjpekADFk5SUQZiqknO-sUs1UVA3W-VrD8WrnuAI6PnsZed_1aOoWNnMr9JBxw.zVlKiKwIWrxDsXmyxRnw5CEn-jO9V-GbkQ0KzM5RwSs&dib_tag=se&keywords=laptop&qid=1725791116&sprefix=lapt%2Caps%2C403&sr=8-284
375,"MSI Thin 15, Intel 12th Gen. Core i7-12650H, 40CM FHD 144Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB /Cosmos Gray/1.86Kg), B12UCX-1693IN  ","63,990",https://amazon.in//MSI-i7-12650H-Windows-GeForce-B12UCX-1693IN/dp/B0CV8RGCPH/ref=sr_1_157?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.o9pJu9STFfo9Z85aTIhs9bROQN1dfkyOh0h3rehkjEyJ8fK_40E6G6rP3bw0fmK_3hPRY20bekuA2kwc7UGzm6WUtubuUtY-Jbcc6uoOOZi0t-SzV_A8CaQqP0Hxeq_ju6cQ2hZU_g4_BHPeg34_VhZOgnhvhRxa2--hjmTkSiBIc2k45C8uQZIt28Y9LPbnL1EshaTuniwnYbymZ1zISwHrS2XLZb6Mpvs4gKOHkm8.ixs2H-pbLOBBZVVNZczoca5EBwxrJ4opkoL8Mp10lmw&dib_tag=se&keywords=laptop&qid=1725791014&sprefix=lapt%2Caps%2C403&sr=8-157
376,"ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg  ","27,990",https://amazon.in//ZEBRONICS-Processor-15-6-Inch-Display-Midnight/dp/B0CJJ7YZMC/ref=sr_1_55?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.eveZs74pPqbkdoZXtyvRRbZDYCBO4WlWMpaUC8DcK2zBIIwvzQSGXiSVo8WVzCgKSAr6U0TuHQI4YVjNcb4cWo-KC4Iurzywg5ifGXJ7vMKFkj7krb87RMHwzVCjUPybIXLNWRFgK3qyuWJ2aw97WYdUYtEP8U22rULi_rWkDbLcRT35MsuqUp5627Mz5zJ5TDP59eW4NikPty6Yge_h2vM_sw4iLcr3bKOky6FcHYI.8_F17hHKgi9X_fK9wc0VW0lEeBBYbkLGsRgJi8mFIoY&dib_tag=se&keywords=laptop&qid=1725790958&sprefix=lapt%2Caps%2C403&sr=8-55
377,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 14"" (35.5cm) WUXGA-OLED 400Nits Thin & Light Laptop (16GB/1TB SSD/Win 11/Office 21/FHD+IR Camera/Alexa/3 Mon GamePass/Grey/1.4Kg), 83DA003GIN  ","78,990",https://amazon.in//Lenovo-IdeaPad-WUXGA-OLED-GamePass-83DA003GIN/dp/B0CYGZSBRV/ref=sr_1_209?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.eu8_tfGXnF5ZMawgXzcgTlO9hyydSeO8aka2la_iYzwrW7-XVxXqfBEsK4bRExKuUmljfG2dAjwcxk-iGSijJn_V3k4ntGTziGcirdIzJMv3-KI_Wws73d1Vy1aVVNFLJSSnWMjBa68ErKDAMc28lwxaa_l4JNxOKPObK1YbtCZPgLEnxYsMY4FebD9Hub0JFzJaqmCmiQn7CtEgcypNnjURiOzgp7CnTVdH7YqOutA.5NDiQfOP-q-ARqZHzGUAC5nIKrCHBP50ayyOdcf0qJU&dib_tag=se&keywords=laptop&qid=1725791045&sprefix=lapt%2Caps%2C403&sr=8-209
378,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Thin & Light, Dual Speakers (Win 11, Silver, 1.69 kg), fy5011TU  ","37,490",https://amazon.in//HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0D4LZMJ5Z/ref=sr_1_260?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.0JGBPCd9_6fgTmzKWwYol8y0xnDwCeHBY4u8IXaGPS8FzFB5zuBmmFT63kiwG3dOQKleTp72bEPggJEuURtODDjYOTXRxIfFJka9FAmOjEENqIiG38rMY17klClam-2MvVvMGfDIVQB0r8rj1vtnFAFG7D_sfVYk1o7BUmFmOaBHIBS6PpRxfbQvEOXu0SJWck3pIStFwWrQo8ej3lYHVo_RREol9iyd2qiXkN--ED4.CMBDlZaUTeUiua3nXcdcvRT_SZcpNZKONn-F8MF0P10&dib_tag=se&keywords=laptop&qid=1725791101&sprefix=lapt%2Caps%2C403&sr=8-260
